base_home,base_away,c1,matches,home_goal_mae,away_goal_mae,total_goals_mae,goal_difference_mae,poisson_log_loss,brier_score,predicted_avg_home_goals,predicted_avg_away_goals,predicted_avg_total_goals,actual_avg_home_goals,actual_avg_away_goals,actual_avg_total_goals,predicted_minus_actual_total_goals
1.1,1.1,1.0,48175,1.147798263352684,0.9017165824589056,1.55716537023297,1.5004855727370812,0.9604494785086582,0.5665349239090915,1.1385609899177305,1.0844413978765843,2.223002387794315,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.6770287486872624
1.1,1.1,1.25,48175,1.1427156110530474,0.907397039307617,1.5482006236299948,1.5084413570678084,0.9781841949203126,0.5711991046448408,1.1602254817923658,1.0949009563711007,2.2551264381634666,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.6449046983181108
1.1,1.1,1.5,48175,1.1413206698479847,0.917831747152465,1.5399011470621,1.5302330931595918,1.005058324024808,0.5796993606529391,1.187887369081474,1.1124289368825464,2.3003163059640204,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.599714830517557
1.1,1.2,0.5,48175,1.171519559674912,0.9310023019082512,1.5638857528059966,1.5794519892282073,0.9960402561935539,0.5948782129319321,1.1141620019833478,1.1860185538535433,2.3001805558368913,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.5998505806446861
1.1,1.2,0.75,48175,1.1573273451597648,0.9188646075748487,1.5614538296372253,1.5375692897768551,0.9743213171220649,0.5791704937351059,1.1235734007153435,1.180671604564366,2.3042450052797094,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.595786131201868
1.1,1.2,1.0,48175,1.147798263352684,0.9161095091582772,1.5553712451623825,1.522789912502981,0.9740794531197229,0.575418992660014,1.1385609899177305,1.1805304949381767,2.319091484855907,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.5809396516256702
1.1,1.2,1.25,48175,1.1427156110530474,0.9209189057277287,1.5476546042872052,1.5300323162643719,0.9901360803463493,0.5791424465261833,1.1602254817923658,1.1874542970695958,2.347679778861962,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.5523513576196155
1.1,1.2,1.5,48175,1.1413206698479847,0.9317159916905033,1.5404910526439717,1.5518018465193564,1.0160282536182808,0.5869042972565007,1.187887369081474,1.201256934463726,2.3891443035452,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.5108868329363774
1.1,1.3,0.5,48175,1.171519559674912,0.9609469906329701,1.5600608231277633,1.6098309281599261,1.0143098628874168,0.6073325333498764,1.1141620019833478,1.2859839831425937,2.4001459851259415,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.49988515135563594
1.1,1.3,0.75,48175,1.1573273451597648,0.9428047349533645,1.558166967481612,1.5668252004402698,0.9921784847322664,0.5909967546422964,1.1235734007153435,1.2799338893570318,2.4035072900723753,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.4965238464092021
1.1,1.3,1.0,48175,1.147798263352684,0.9371051993494551,1.5531756852652483,1.5506419704812315,0.9907421253733916,0.5861413579393933,1.1385609899177305,1.2777982628009918,2.4163592527187223,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.4836718837628551
1.1,1.3,1.25,48175,1.1427156110530474,0.9405155837624402,1.5468004762386554,1.5565042786340886,1.005108924972942,0.5886819802699869,1.1602254817923658,1.2817469709818372,2.441972452774203,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.45805868370737457
1.1,1.3,1.5,48175,1.1413206698479847,0.9508777915492129,1.5408641459076977,1.5774793884952085,1.029628709470333,0.5954300443781833,1.187887369081474,1.2922279892556305,2.4801153583371045,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.4199157781444729
1.1,1.4,0.5,48175,1.171519559674912,0.9963262034107594,1.5562172139986623,1.6449793694402353,1.0348200383907917,0.621574851053626,1.1141620019833478,1.385968744321513,2.500130746304861,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.3999003901767164
1.1,1.4,0.75,48175,1.1573273451597648,0.973402669463553,1.5546921217067982,1.600965118248227,1.0123895373481824,0.6045502046391609,1.1235734007153435,1.3794971952801935,2.503070595995537,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.39696054048604035
1.1,1.4,1.0,48175,1.147798263352684,0.9642349677551058,1.5507048357360087,1.5834657932649252,1.0099082582475654,0.5984826086010143,1.1385609899177305,1.375889586693098,2.5144505766108285,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.3855805598707489
1.1,1.4,1.25,48175,1.1427156110530474,0.9659587440926022,1.5456556123424436,1.5874341537769128,1.022791077668744,0.5996661177145352,1.1602254817923658,1.3774192343185145,2.53764471611088,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.36238642037069724
1.1,1.4,1.5,48175,1.1413206698479847,0.9756279473576198,1.5411744005363779,1.6071994623198753,1.0456537792766676,0.6051701340344328,1.187887369081474,1.384945156483515,2.572832525564989,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.32719861091658853
1.2,1.0,0.5,48175,1.1621501904048435,0.8987470196172288,1.5675326154992792,1.519858441480113,0.9575737372156207,0.5689500477774332,1.2140837095637433,0.9863314635201291,2.2004151730838726,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.6996159633977048
1.2,1.0,0.75,48175,1.143391282864072,0.8938300400143228,1.5636296227375888,1.479650353261927,0.9363998971732966,0.5544508824206591,1.2225320239859538,0.983952623974468,2.206484647960422,1.7350077841203944,1.1650233523611833,2.9000311364815774,-0.6935464885211555
