base,c1,scale,matches,goal_mae,team_a_goal_mae,team_b_goal_mae,total_goals_mae,goal_difference_mae,poisson_log_loss,brier_score,predicted_avg_team_a_goals,predicted_avg_team_b_goals,predicted_avg_total_goals,actual_avg_team_a_goals,actual_avg_team_b_goals,actual_avg_total_goals,predicted_minus_actual_total_goals
1.4,1.5,350.0,1170,0.9947069861227107,1.0511024854847375,0.9383114867606838,1.4324110386483517,1.427058992008547,1.0425527354418287,0.607230907435212,1.5473782454945053,1.2854066944652014,2.8327849399597067,1.471794871794872,1.2538461538461538,2.7256410256410257,0.10714391431868098
1.4,1.5,400.0,1170,0.9805678685331196,1.0364116881207264,0.9247240489455129,1.4296287591089742,1.383380801715812,1.0194472416969758,0.5986283575867638,1.524814849753205,1.2923717130608974,2.8171865628141024,1.471794871794872,1.2538461538461538,2.7256410256410257,0.09154553717307667
1.4,1.5,450.0,1170,0.9716085924971509,1.0271580113760683,0.9160591736182336,1.428489514863248,1.3523283633931624,1.0059137478098799,0.593542077856866,1.5084887003162393,1.3008274216695155,2.8093161219857548,1.471794871794872,1.2538461538461538,2.7256410256410257,0.08367509634472903
1.4,1.5,500.0,1170,0.9663936303196581,1.0217443040444445,0.9110429565948718,1.427395881694017,1.3318418900307691,0.9988343682024239,0.5909210023088975,1.496197519225641,1.3087930087846154,2.804990528010256,1.471794871794872,1.2538461538461538,2.7256410256410257,0.07934950236923033
1.4,1.5,550.0,1170,0.9642008728857808,1.0194567223931623,0.9089450233783993,1.4268334606993007,1.3196923963900544,0.9959242687697663,0.5899027012337567,1.4865692068298368,1.3159013698554778,2.8024705766853146,1.471794871794872,1.2538461538461538,2.7256410256410257,0.0768295510442889
1.5,0.5,350.0,1170,1.0035382760940172,1.0507307686459098,0.9563457835421245,1.4230769230769231,1.3223544945079364,1.0072461080686093,0.6015749834940604,1.544803316081807,1.455196683918193,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,0.5,400.0,1170,1.0100514451004272,1.0561449153878204,0.9639579748130341,1.4230769230769231,1.331051398267094,1.0130067019245355,0.6057182639800327,1.5392029015715811,1.4607970984284189,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,0.5,450.0,1170,1.0154344144444445,1.0606378355204178,0.9702309933684711,1.4230769230769231,1.338573442254511,1.0181390107395247,0.6094219673052361,1.5348470236191833,1.4651529763808167,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,0.5,500.0,1170,1.0199783023384614,1.0644090775615385,0.9755475271153846,1.4230769230769231,1.3448276078102563,1.0226535007860036,0.6126935681480425,1.531362321257265,1.468637678742735,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,0.5,550.0,1170,1.0238923337435897,1.067683185960373,0.9801014815268065,1.4230769230769231,1.3500763800606062,1.0266170777832315,0.6155766863413329,1.5285112011429682,1.4714887988570318,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,0.75,350.0,1170,0.9867556337069596,1.0376809678272283,0.9358302995866911,1.4230769230769231,1.3081263353418804,0.9940309618953965,0.5915379082217243,1.5672049741227105,1.4327950258772895,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,0.75,400.0,1170,0.9911388503621794,1.0408755579813034,0.9414021427430556,1.4230769230769231,1.3096431118344016,0.9970671664713849,0.59413221346623,1.5588043523573718,1.4411956476426282,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,0.75,450.0,1170,0.9960415477336182,1.0446554550897436,0.9474276403774928,1.4230769230769231,1.313648961022792,1.0010523958224258,0.5971014592633868,1.552270535428775,1.447729464571225,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,0.75,500.0,1170,1.0011561264222222,1.0487831080491452,0.9535291447952992,1.4230769230769231,1.3193793342162394,1.0052080326691242,0.6001087210712193,1.5470434818858974,1.4529565181141026,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,0.75,550.0,1170,1.0058220406674436,1.0526080273321679,0.9590360540027195,1.4230769230769231,1.3253320283131313,1.009231278891652,0.6030020897917582,1.5427668017144522,1.4572331982855478,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,1.0,350.0,1170,0.98523867590232,1.0387606352429792,0.9317167165616606,1.4236393636581197,1.3260713088595848,0.9962958541268581,0.5900854291232972,1.590380543936508,1.4115625981978022,3.0019431421343103,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2763021164932846
1.5,1.0,400.0,1170,0.9843070380908119,1.0367409362606836,0.9318731399209402,1.4230612314423077,1.3129536919850426,0.9940668029268648,0.589978688472328,1.5785485346410257,1.4218177190363248,3.0003662536773508,1.471794871794872,1.2538461538461538,2.7256410256410257,0.27472522803632504
1.5,1.0,450.0,1170,0.9859733111870845,1.0372348105622031,0.9347118118119658,1.4230769230769231,1.3085921022184235,0.9936187867718796,0.5910200919873818,1.5696940472383665,1.4303059527616335,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,1.0,500.0,1170,0.9887908289299145,1.0391318343128204,0.9384498235470086,1.4230769230769231,1.3082749338700854,0.9953464158962229,0.5927553863269844,1.56272464251453,1.4372753574854702,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,1.0,550.0,1170,0.9923419295400155,1.0417917851390832,0.942892073940948,1.4230769230769231,1.3105661313846153,0.9980178870285035,0.5948570915900772,1.5570224022859362,1.4429775977140638,3.0,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743589743589743
1.5,1.25,350.0,1170,0.9938812273214286,1.048805832701465,0.938956621941392,1.4268967028479853,1.3713141138797313,1.008910058748514,0.5951160210386459,1.6160414141849817,1.3934506257814407,3.0094920399664224,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2838510143253967
1.5,1.25,400.0,1170,0.9875230788648504,1.0416949820405983,0.9333511756891025,1.424648354556624,1.3397922590918803,0.9993691671008835,0.5912454848182676,1.5997708059027778,1.4043944268856838,3.004165232788462,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2785242071474361
1.5,1.25,450.0,1170,0.9848077898729819,1.03812278747151,0.9314927922744539,1.423434311574074,1.3225406893281102,0.9956719436871853,0.5899187868811067,1.587680544537037,1.4137722791120608,3.001452823649098,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2758117980080721
1.5,1.25,500.0,1170,0.9843070380908119,1.0367409362606836,0.9318731399209402,1.4230612314423077,1.3129536919850426,0.9940668029268648,0.589978688472328,1.5785485346410257,1.4218177190363248,3.0003662536773508,1.471794871794872,1.2538461538461538,2.7256410256410257,0.27472522803632504
1.5,1.25,550.0,1170,0.9855269351437452,1.0370150426437452,0.9340388276437451,1.4231013606216005,1.309118862062937,0.9934882073066575,0.5907493177298863,1.5712780028574203,1.4287464346872571,3.0000244375446776,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2743834119036519
1.5,1.5,350.0,1170,1.0110319080335775,1.067574617144078,0.9544891989230769,1.4319996983504273,1.4322170647362638,1.0361451486496671,0.6053413411693971,1.6444128133589744,1.379710355970696,3.0241231693296706,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2984821436886449
1.5,1.5,400.0,1170,0.9974206196057692,1.0526451368717948,0.9421961023397436,1.4278975243568377,1.3854905750897435,1.0145280252777917,0.5972702979687786,1.6228431112841881,1.389570067198718,3.0124131784829062,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2867721528418805
1.5,1.5,450.0,1170,0.9900896656339031,1.0446885047207977,0.9354908265470085,1.4255921484188034,1.3535997295128206,1.0030355500629309,0.5927783471407672,1.6072449002022793,1.3990740835726496,3.006318983774929,1.471794871794872,1.2538461538461538,2.7256410256410257,0.28067795813390317
1.5,1.5,500.0,1170,0.9863056254136753,1.0401935925897436,0.9324176582376068,1.4241366992735043,1.3327425490307692,0.9978243018824902,0.5905966030960774,1.5953799736666667,1.40767954102906,3.0030595146957264,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2774184890547007
1.5,1.5,550.0,1170,0.9845768388846154,1.0377334942432013,0.9314201835260295,1.4233315891103342,1.3204167032781662,0.9953874410677661,0.5898618789342623,1.5859906237552448,1.4151789351219892,3.0011695588772342,1.471794871794872,1.2538461538461538,2.7256410256410257,0.2755285332362085
